"target","contrast","adj.pval","maxdeltaPS","log2FC","up.down"
"AT3G18500","SETI_s.E-SETI_s.mock",0.000225641423960422,0.111894032933108,-0.352982841726951,"down-regulated"
"AT3G19510","SETI_e.P-SETI_e.mock",0.00740595066135692,-0.172681269753424,0.898424880939757,"up-regulated"
"AT3G19570","SETI_e.P-SETI_e.mock",2.05232666263092e-06,-0.840684207951416,-3.00297730671369,"down-regulated"
"AT3G19780","SETI_e.PE-SETI_e.mock",0.000718773312328355,0.60018421237242,-0.229242214831672,"down-regulated"
"AT3G19850","SETI_p.PE-SETI_p.mock",0.0099240246782563,0.165864745187842,-4.88851065995923,"down-regulated"
"AT3G19850","SETI_ps.P-SETI_ps.mock",0.00928445783221314,-0.363131854314812,-4.64239317462197,"down-regulated"
"AT3G19850","SETI_s.P-SETI_s.mock",0.00151679911035182,0.631763235875021,-4.21606190030504,"down-regulated"
"AT3G20200","SETI_p.P-SETI_p.mock",0.00976730422411408,0.932944202862526,-1.69440703584584,"down-regulated"
"AT3G20280","SETI_p.PE-SETI_p.mock",0.00376844482103979,-0.676666550106369,0.333050053144119,"up-regulated"
"AT3G20320","SETI_e.P-SETI_e.mock",0.00104510333910916,-0.108695706453726,-1.01890340292434,"down-regulated"
"AT3G20410","SETI_p.P-SETI_p.mock",0.0063655987138125,-0.325685795841364,2.52642887165562,"up-regulated"
"AT3G20490","SETI_ps.PE-SETI_ps.mock",0.00423530858663841,0.472144404460422,0.996389516309517,"up-regulated"
"AT3G20810","SETI_s.PE-SETI_s.mock",0.00632355430491586,-0.110789447569611,-2.15480787773248,"down-regulated"
"AT3G21280","SETI_ps.P-SETI_ps.mock",0.00860145398322795,-0.200376913759563,-0.155719374045881,"down-regulated"
"AT3G22150","SETI_s.P-SETI_s.mock",5.78347799688281e-06,1,-5.03955755464892,"down-regulated"
"AT3G22150","SETI_WT.PE-SETI_WT.mock",0.00239324582000481,-0.290310379397401,-2.48810089618297,"down-regulated"
"AT3G22260","SETI_ps.P-SETI_ps.mock",4.41354573879918e-10,0.149418812835707,3.47638982769306,"up-regulated"
"AT3G22260","SETI_ps.PE-SETI_ps.mock",1.93416077850526e-09,0.158731172501935,3.56467503936981,"up-regulated"
"AT3G22260","SETI_s.P-SETI_s.mock",0.000904146388473645,-0.103776707730776,3.45552977044749,"up-regulated"
"AT3G22260","SETI_WT.E-SETI_WT.mock",0.0025204354948522,-0.168528225972905,1.91191588139665,"up-regulated"
"AT3G22260","SETI_WT.P-SETI_WT.mock",2.10206278805286e-05,0.204114628690202,3.26999619361242,"up-regulated"
"AT3G22260","SETI_WT.PE-SETI_WT.mock",0.000102191597566507,0.172296648822357,3.0373562641893,"up-regulated"
"AT3G22550","SETI_e.PE-SETI_e.mock",0.00987012315491063,-0.923907436016147,-5.14633280985097,"down-regulated"
"AT3G22550","SETI_ps.PE-SETI_ps.mock",0.000582966462478026,0.968410406394161,-4.36664461058423,"down-regulated"
"AT3G22690","SETI_e.PE-SETI_e.mock",0.000564324428031022,-0.834817115414524,-1.12295777284782,"down-regulated"
"AT3G22690","SETI_p.PE-SETI_p.mock",0.00522443431006404,-1,-1.66286913596921,"down-regulated"
"AT3G22690","SETI_ps.P-SETI_ps.mock",0.000683530058305904,-1,-2.01072272505898,"down-regulated"
"AT3G22760","SETI_e.P-SETI_e.mock",0.00688296496768289,-0.969109548575504,-3.87100450866302,"down-regulated"
"AT3G22760","SETI_ps.P-SETI_ps.mock",0.00305382183091546,-0.709612648781649,-3.29660886708863,"down-regulated"
"AT3G22760","SETI_ps.PE-SETI_ps.mock",0.000362172007865468,-1,-4.30216384603306,"down-regulated"
"AT3G22810","SETI_s.E-SETI_s.mock",9.22647359425509e-07,-1,-1.44141793431353,"down-regulated"
"AT3G23010","SETI_ps.PE-SETI_ps.mock",0.00514034758784566,0.254992938157737,0.304316323313774,"up-regulated"
"AT3G23340","SETI_e.P-SETI_e.mock",0.001002470548755,-0.829672707508156,-4.88942166366261,"down-regulated"
"AT3G23340","SETI_ps.P-SETI_ps.mock",0.00721678527946928,0.925253323992311,-4.39382872785038,"down-regulated"
"AT3G23340","SETI_s.P-SETI_s.mock",4.90632854916947e-05,1,-4.306914352466,"down-regulated"
"AT3G23340","SETI_s.PE-SETI_s.mock",0.00115151483982727,0.698583922048675,-3.57155201573145,"down-regulated"
"AT3G23430","SETI_e.P-SETI_e.mock",0.00339195886767759,1,-1.02229984807233,"down-regulated"
"AT3G24630","SETI_ps.E-SETI_ps.mock",0.0087111377494723,-0.896526478910159,0.332660329765457,"up-regulated"
"AT3G24630","SETI_ps.PE-SETI_ps.mock",0.000545739355827495,-0.896526478910159,1.59580493216191,"up-regulated"
"AT3G24740","SETI_ps.P-SETI_ps.mock",0.00023603775975536,-0.397516949331151,0.385382261612478,"up-regulated"
"AT3G24840","SETI_ps.P-SETI_ps.mock",0.00106251424897778,0.317680885595144,2.60765766862065,"up-regulated"
"AT3G24840","SETI_ps.PE-SETI_ps.mock",0.00330591501888845,0.366297579535332,2.44868438114315,"up-regulated"
"AT3G25290","SETI_WT.E-SETI_WT.mock",0.000288895654652306,-0.941262930713701,-0.75046357831837,"down-regulated"
"AT3G25840","SETI_WT.E-SETI_WT.mock",0.00997204959714847,-0.146759050544394,0.343707818597581,"up-regulated"
"AT3G25840","SETI_WT.PE-SETI_WT.mock",0.00102410269362335,-0.146759050544394,0.723973960998439,"up-regulated"
"AT3G26100","SETI_e.E-SETI_e.mock",0.00208479619839061,0.184955094603441,0.254166301398663,"up-regulated"
"AT3G26744","SETI_s.P-SETI_s.mock",0.00963581685232626,-0.289607315703911,0.550107410267551,"up-regulated"
"AT3G26850","SETI_ps.PE-SETI_ps.mock",5.32392803842617e-05,-0.488182233009841,0.369907601840215,"up-regulated"
"AT3G26850","SETI_s.E-SETI_s.mock",0.000787450091614065,0.461526623625316,-0.45257575706641,"down-regulated"
"AT3G26850","SETI_s.PE-SETI_s.mock",5.72928799885362e-05,0.461526623625316,0.372938641347867,"up-regulated"
"AT3G26900","SETI_ps.P-SETI_ps.mock",0.000654119816311729,0.308436595540477,-1.76072822388936,"down-regulated"
"AT3G27110","SETI_e.P-SETI_e.mock",6.31762471633369e-05,-0.131016860972584,-0.436527795401792,"down-regulated"
"AT3G27110","SETI_e.PE-SETI_e.mock",0.00992726920739194,-0.105047577620317,-0.221173303032566,"down-regulated"
"AT3G27190","SETI_WT.PE-SETI_WT.mock",7.26250592276993e-05,-0.624703862988604,1.12819004039354,"up-regulated"
"AT3G27320","SETI_p.P-SETI_p.mock",0.00341649502418618,-0.152579057289913,-0.409193648578227,"down-regulated"
"AT3G27610","SETI_p.PE-SETI_p.mock",0.00867573681618112,-0.395186124479831,1.55950856403537,"up-regulated"
"AT3G27610","SETI_ps.P-SETI_ps.mock",0.00683947844936587,-0.350598844872985,1.13177489778564,"up-regulated"
"AT3G27610","SETI_ps.PE-SETI_ps.mock",0.00965194832988641,-0.32503412699359,1.27736266624796,"up-regulated"
"AT3G28030","SETI_ps.PE-SETI_ps.mock",0.00705968190256982,0.150665072800786,0.373726857547053,"up-regulated"
"AT3G28070","SETI_s.P-SETI_s.mock",0.000442164223441011,-0.767416609328718,-6.93741629082675,"down-regulated"
"AT3G28080","SETI_e.E-SETI_e.mock",0.000614480987755965,-0.252180388004367,-0.257870429040188,"down-regulated"
"AT3G28130","SETI_p.P-SETI_p.mock",0.00902022914704795,0.272478027275704,-3.49943690598438,"down-regulated"
"AT3G28130","SETI_p.PE-SETI_p.mock",0.00158315411637948,-0.256200957176599,-3.9786456626717,"down-regulated"
"AT3G28430","SETI_s.PE-SETI_s.mock",5.72928799885362e-05,-0.241144667628374,0.569414811288901,"up-regulated"
"AT3G28660","SETI_WT.E-SETI_WT.mock",0.0088318445606984,0.774898376089272,0.359369697334174,"up-regulated"
"AT3G29290","SETI_e.PE-SETI_e.mock",0.00883391441446473,-0.189181034006783,-1.63621396964085,"down-regulated"
"AT3G43920","SETI_e.E-SETI_e.mock",0.00279492842910727,-1,-0.251738424908615,"down-regulated"
"AT3G44150","SETI_e.P-SETI_e.mock",0.00106330489141269,-0.21013355483211,-0.89687934937632,"down-regulated"
"AT3G44150","SETI_e.PE-SETI_e.mock",1.36413886644857e-07,-0.496779716038604,-0.216859591955186,"down-regulated"
"AT3G44150","SETI_p.P-SETI_p.mock",8.57242128551072e-06,0.424520724588221,0.135391046480041,"up-regulated"
"AT3G44150","SETI_p.PE-SETI_p.mock",6.7898566750803e-06,0.411782155356588,0.19968394335086,"up-regulated"
"AT3G44150","SETI_ps.P-SETI_ps.mock",0.000117009876147318,-0.497793527340327,0.244128572429509,"up-regulated"
"AT3G44150","SETI_ps.PE-SETI_ps.mock",2.14981560051227e-05,-0.561292991165013,0.663715818087425,"up-regulated"
"AT3G44150","SETI_s.E-SETI_s.mock",0.00283334604678384,-0.33964264642046,0.927436483529088,"up-regulated"
"AT3G44150","SETI_s.P-SETI_s.mock",2.1205775401003e-06,-0.661342261615704,0.91769650401672,"up-regulated"
"AT3G44150","SETI_s.PE-SETI_s.mock",8.46744267664604e-06,0.598446323934456,0.689536342836454,"up-regulated"
"AT3G44150","SETI_WT.E-SETI_WT.mock",1.594236075853e-05,-0.511190102629096,1.46545254156219,"up-regulated"
"AT3G44150","SETI_WT.P-SETI_WT.mock",6.712061458098e-06,0.532984716931472,0.726070938059748,"up-regulated"
"AT3G44150","SETI_WT.PE-SETI_WT.mock",1.86836247170392e-05,-0.520857086437427,0.799300896476283,"up-regulated"
"AT3G44690","SETI_e.E-SETI_e.mock",0.00651999499859905,-1,0.0252662780650714,"up-regulated"
"AT3G44690","SETI_ps.E-SETI_ps.mock",0.000845526183775065,1,-0.110217168059692,"down-regulated"
"AT3G44690","SETI_ps.P-SETI_ps.mock",3.68056791560854e-05,1,0.690682606710737,"up-regulated"
"AT3G44690","SETI_s.P-SETI_s.mock",0.00017327388072289,1,0.167322699626226,"up-regulated"
"AT3G45638","SETI_p.E-SETI_p.mock",0.00601782229147169,0.938875093721372,1.85321078802017,"up-regulated"
"AT3G45638","SETI_p.P-SETI_p.mock",0.000111960684650929,-1,2.00097212332493,"up-regulated"
"AT3G45638","SETI_p.PE-SETI_p.mock",0.000210114504150408,-1,1.86313113837098,"up-regulated"
"AT3G45850","SETI_p.P-SETI_p.mock",0.00677532503731759,0.777132129140415,-4.34830860705671,"down-regulated"
"AT3G45850","SETI_p.PE-SETI_p.mock",0.00711580942259016,0.561372453855387,-3.7181027496372,"down-regulated"
"AT3G45850","SETI_ps.PE-SETI_ps.mock",0.00747797373041255,0.480466665821104,-3.69968220275067,"down-regulated"
"AT3G46100","SETI_s.PE-SETI_s.mock",0.00447362726623062,0.132535312633023,-1.40699821476589,"down-regulated"
"AT3G47010","SETI_e.PE-SETI_e.mock",0.000699171987053781,-0.789755696095022,-2.27107304079648,"down-regulated"
"AT3G47290","SETI_s.PE-SETI_s.mock",0.00417119475154838,0.289641706583019,-0.672742765016288,"down-regulated"
"AT3G47350","SETI_ps.E-SETI_ps.mock",0.00257324811388632,-0.184587718503705,0.0749456023597412,"up-regulated"
"AT3G47350","SETI_ps.P-SETI_ps.mock",0.00335870746802291,0.187177505798234,0.156741846828846,"up-regulated"
"AT3G47350","SETI_ps.PE-SETI_ps.mock",0.00552264156528861,0.187177505798234,-0.0665511360084441,"down-regulated"
"AT3G47390","SETI_ps.P-SETI_ps.mock",0.00167717124894764,-0.30541552112437,-0.613365605055147,"down-regulated"
"AT3G47390","SETI_WT.E-SETI_WT.mock",1.594236075853e-05,0.294922148965754,0.0865319693370723,"up-regulated"
"AT3G47450","SETI_s.P-SETI_s.mock",0.0047590960030903,0.397130110075349,-4.30226644517561,"down-regulated"
"AT3G47750","SETI_e.P-SETI_e.mock",0.00666631745163384,-1,-0.995483562470867,"down-regulated"
"AT3G47940","SETI_e.P-SETI_e.mock",0.00458183569229769,-0.171105976500123,0.838266579994321,"up-regulated"
"AT3G47940","SETI_e.PE-SETI_e.mock",0.00766094235258535,-0.16856918648492,0.806444061443897,"up-regulated"
"AT3G47940","SETI_WT.E-SETI_WT.mock",0.00285290267146634,0.184386092701547,0.392044086971324,"up-regulated"
"AT3G47940","SETI_WT.P-SETI_WT.mock",0.00472117993013666,0.173428081295742,0.527048109200263,"up-regulated"
"AT3G48425","SETI_e.PE-SETI_e.mock",0.00401397282412304,-0.341285323011256,-0.679978956373041,"down-regulated"
"AT3G49840","SETI_e.E-SETI_e.mock",0.00821920003998036,-0.639361736163394,0.514535905298913,"up-regulated"
"AT3G50430","SETI_ps.P-SETI_ps.mock",5.304438027275e-05,0.544606864319267,-1.18949779170447,"down-regulated"
"AT3G50430","SETI_WT.P-SETI_WT.mock",0.00629348449014255,0.498856328264477,-0.843115054940297,"down-regulated"
"AT3G51140","SETI_WT.E-SETI_WT.mock",0.0055512566019413,0.143125479443535,0.532344991651916,"up-regulated"
"AT3G51150","SETI_e.PE-SETI_e.mock",0.000261990018648098,-0.692537690166468,-3.07387207824072,"down-regulated"
"AT3G51150","SETI_ps.P-SETI_ps.mock",0.00258401247702074,0.630489892467242,-2.95139190399116,"down-regulated"
"AT3G51150","SETI_ps.PE-SETI_ps.mock",0.00786614647465063,0.6978693100977,-2.51858641808254,"down-regulated"
"AT3G51150","SETI_s.P-SETI_s.mock",0.00141381671225435,-0.762312500644268,-2.91090770142395,"down-regulated"
"AT3G51150","SETI_WT.PE-SETI_WT.mock",1.16406029570637e-05,-0.808685537365753,-1.16184175459604,"down-regulated"
"AT3G51470","SETI_WT.E-SETI_WT.mock",0.00270804800650216,-0.317778153237598,0.478553921226355,"up-regulated"
"AT3G51800","SETI_s.E-SETI_s.mock",0.00416604501224979,0.201940942653257,0.102649882241126,"up-regulated"
"AT3G52290","SETI_WT.PE-SETI_WT.mock",0.00771687683476663,-0.241733035042921,-1.12834218548557,"down-regulated"
"AT3G52340","SETI_p.E-SETI_p.mock",0.0017318039325533,0.664858595517103,-0.0798375092573145,"down-regulated"
"AT3G52340","SETI_WT.P-SETI_WT.mock",0.00856656162392378,-0.323703560894631,-1.08376845701408,"down-regulated"
"AT3G52660","SETI_s.E-SETI_s.mock",0.000660659461064622,0.293842927019195,0.185129060860751,"up-regulated"
"AT3G52660","SETI_s.P-SETI_s.mock",0.0043137911294376,-0.230504909564106,0.608914212693135,"up-regulated"
"AT3G52720","SETI_e.PE-SETI_e.mock",0.00387477262568833,-1,-3.88948347653209,"down-regulated"
"AT3G52840","SETI_s.P-SETI_s.mock",0.00556258421681734,-0.173403487993862,-4.90238200824388,"down-regulated"
"AT3G53270","SETI_s.P-SETI_s.mock",0.00384200604958525,0.184192077266677,2.29850382759639,"up-regulated"
"AT3G53720","SETI_e.P-SETI_e.mock",0.000144618225065459,-0.188325228065578,2.03705764015042,"up-regulated"
"AT3G53720","SETI_e.PE-SETI_e.mock",0.000844041332030327,0.13130017407952,2.16143605823542,"up-regulated"
"AT3G53720","SETI_ps.P-SETI_ps.mock",0.000207508990907627,-0.176188857176316,2.09378725457896,"up-regulated"
"AT3G53720","SETI_ps.PE-SETI_ps.mock",0.00123321678284982,-0.11416857875835,1.99192036262765,"up-regulated"
"AT3G53720","SETI_WT.P-SETI_WT.mock",0.00773040019722022,-0.107381086617687,2.06876730042987,"up-regulated"
"AT3G53720","SETI_WT.PE-SETI_WT.mock",0.00801505687212719,-0.111527825527458,1.89079471846105,"up-regulated"
"AT3G53830","SETI_WT.PE-SETI_WT.mock",0.0058054824509729,0.261830863590557,1.26352637501797,"up-regulated"
"AT3G53850","SETI_e.P-SETI_e.mock",0.00133495402226292,-0.851517634550297,-3.74518258886569,"down-regulated"
"AT3G54270","SETI_WT.PE-SETI_WT.mock",0.00398371589162501,1,0.85427941368688,"up-regulated"
"AT3G54320","SETI_e.P-SETI_e.mock",0.000629671489846598,0.630039972354412,-2.47506814399794,"down-regulated"
"AT3G54320","SETI_e.PE-SETI_e.mock",0.000718773312328355,0.575596308599252,-2.07910068568785,"down-regulated"
"AT3G54320","SETI_ps.PE-SETI_ps.mock",0.000379498658761561,0.785348895994413,-2.00950225016257,"down-regulated"
"AT3G54320","SETI_s.P-SETI_s.mock",0.00070443928592915,0.354798058985941,-2.33894740680585,"down-regulated"
"AT3G54320","SETI_s.PE-SETI_s.mock",5.83684071004673e-08,1,-2.54437251456202,"down-regulated"
"AT3G54320","SETI_WT.P-SETI_WT.mock",0.00310156926410052,0.425642512135339,-1.92600482219509,"down-regulated"
"AT3G54320","SETI_WT.PE-SETI_WT.mock",0.00936084770855745,0.239549241446461,-1.85483555486205,"down-regulated"
"AT3G54430","SETI_s.P-SETI_s.mock",0.00522956634132199,-0.666818009455538,0.252997475365687,"up-regulated"
"AT3G54830","SETI_s.PE-SETI_s.mock",0.00961034058162225,0.476550452230062,-0.648662070278193,"down-regulated"
"AT3G54910","SETI_e.E-SETI_e.mock",0.000614480987755965,0.409747273441213,-0.171560584882389,"down-regulated"
"AT3G55050","SETI_ps.P-SETI_ps.mock",0.00383956378519066,-0.622315218927793,2.16312796423838,"up-regulated"
"AT3G55050","SETI_ps.PE-SETI_ps.mock",0.00316840324756966,0.655456711268262,2.09699017188254,"up-regulated"
"AT3G55060","SETI_p.PE-SETI_p.mock",0.00311560112994189,-0.652504406006263,-1.30894805631921,"down-regulated"
"AT3G55080","SETI_ps.PE-SETI_ps.mock",0.00552264156528861,0.206607453641147,-1.20789228016099,"down-regulated"
"AT3G55580","SETI_e.P-SETI_e.mock",0.00520255975690473,0.977253821550744,-2.85119529865204,"down-regulated"
"AT3G55600","SETI_e.P-SETI_e.mock",0.00827994708109853,-0.316592043140963,1.09899703830195,"up-regulated"
"AT3G55600","SETI_e.PE-SETI_e.mock",0.00123530973506181,-0.413202268705886,1.07570512416784,"up-regulated"
"AT3G55600","SETI_p.E-SETI_p.mock",0.000881187553654552,-0.445163275950189,1.09420053586903,"up-regulated"
"AT3G55600","SETI_p.P-SETI_p.mock",0.00417826265338957,0.270877801742945,1.10337337664616,"up-regulated"
"AT3G55600","SETI_p.PE-SETI_p.mock",0.000210114504150408,0.431266643278589,1.00288493295465,"up-regulated"
"AT3G55600","SETI_ps.P-SETI_ps.mock",0.003557321396005,0.341159923055812,0.867812214636276,"up-regulated"
"AT3G55600","SETI_ps.PE-SETI_ps.mock",0.00109108966121817,0.401776720854825,1.13744321016043,"up-regulated"
"AT3G55600","SETI_s.E-SETI_s.mock",0.00159898338844693,0.439759806623155,1.31117940324045,"up-regulated"
"AT3G55600","SETI_s.PE-SETI_s.mock",7.47054189341816e-05,-0.55759421007645,1.03206184778336,"up-regulated"
"AT3G55600","SETI_WT.E-SETI_WT.mock",4.63211866105336e-05,0.519340643745126,0.734378407531626,"up-regulated"
"AT3G55600","SETI_WT.PE-SETI_WT.mock",0.0051115073841079,-0.33592906193154,0.328121001540709,"up-regulated"
"AT3G55630","SETI_e.PE-SETI_e.mock",0.00213865162577334,0.285993470388531,-4.77466883820265,"down-regulated"
"AT3G55630","SETI_ps.P-SETI_ps.mock",0.00131153457339072,0.279604229140432,-4.22017081115911,"down-regulated"
"AT3G55630","SETI_s.P-SETI_s.mock",8.20941303970664e-05,-0.295934051465884,-4.64028370760807,"down-regulated"
"AT3G55630","SETI_s.PE-SETI_s.mock",0.00385315058751514,-0.295934051465884,-4.47495715809973,"down-regulated"
"AT3G56080","SETI_e.P-SETI_e.mock",0.00219450733222093,0.315908342551147,-5.70083005015228,"down-regulated"
"AT3G56080","SETI_e.PE-SETI_e.mock",0.00178815694196328,-0.298172577564229,-5.80202862957769,"down-regulated"
"AT3G56080","SETI_p.P-SETI_p.mock",0.000420313061976732,0.515753455344988,-5.64208608882471,"down-regulated"
"AT3G56080","SETI_p.PE-SETI_p.mock",0.00678527796241693,0.423220370422922,-5.35031912735836,"down-regulated"
"AT3G56080","SETI_ps.PE-SETI_ps.mock",0.000868026221235948,-0.682897685144029,-6.63584019068408,"down-regulated"
"AT3G56080","SETI_s.PE-SETI_s.mock",0.00861296877691482,-0.381513927744453,-6.18194652912998,"down-regulated"
"AT3G56080","SETI_WT.P-SETI_WT.mock",0.00223926412823521,-0.285003753905673,-5.19831099347887,"down-regulated"
"AT3G56130","SETI_s.PE-SETI_s.mock",0.00821969389898316,0.170336409874955,-0.911428742241936,"down-regulated"
"AT3G56720","SETI_ps.E-SETI_ps.mock",0.00085834274586391,-0.140193341184896,-0.0631032633842734,"down-regulated"
"AT3G57830","SETI_p.P-SETI_p.mock",0.00127552384859254,1,-3.59246556453266,"down-regulated"
"AT3G58220","SETI_ps.PE-SETI_ps.mock",0.00205013820840882,0.677054852485638,-1.95608599435186,"down-regulated"
"AT3G58220","SETI_s.PE-SETI_s.mock",0.00685292456275867,0.633947900259439,-2.5620167696776,"down-regulated"
"AT3G58510","SETI_ps.P-SETI_ps.mock",0.00454745623645381,0.146867404254072,1.25001362495042,"up-regulated"
"AT3G58610","SETI_s.E-SETI_s.mock",0.00269593570104148,0.214213955055932,-0.0836535630831783,"down-regulated"
"AT3G58610","SETI_s.P-SETI_s.mock",0.00810224207720179,0.185612067150528,-0.721865716293255,"down-regulated"
"AT3G58930","SETI_e.P-SETI_e.mock",0.000408969656010567,-0.569182145573111,-0.30837047957861,"down-regulated"
"AT3G59320","SETI_s.P-SETI_s.mock",0.00967596890615319,0.540795468760233,-0.734780345415574,"down-regulated"
"AT3G59350","SETI_s.PE-SETI_s.mock",0.00910649623907773,-0.150305169827421,2.56853199417068,"up-regulated"
"AT3G59390","SETI_p.P-SETI_p.mock",0.00368118398898241,-0.784520701345565,-1.04736603766036,"down-regulated"
"AT3G59490","SETI_p.PE-SETI_p.mock",0.00412303427336623,0.342183934402818,-2.16411095459641,"down-regulated"
"AT3G59530","SETI_p.E-SETI_p.mock",0.00999647657396456,1,0.629434804915572,"up-regulated"
"AT3G59780","SETI_e.PE-SETI_e.mock",1.5853094860361e-07,0.160661211199905,-1.83509151506631,"down-regulated"
"AT3G59780","SETI_p.P-SETI_p.mock",0.00175218105230609,-0.129628597911921,-1.9134056256943,"down-regulated"
"AT3G59780","SETI_p.PE-SETI_p.mock",3.13949633277917e-06,0.136911784138918,-1.7763505840863,"down-regulated"
"AT3G59780","SETI_ps.P-SETI_ps.mock",0.000369089818639379,0.119583221567657,-1.55533365706831,"down-regulated"
"AT3G59780","SETI_s.P-SETI_s.mock",0.00198598182560767,-0.127204270965759,-2.39241587486882,"down-regulated"
"AT3G59780","SETI_WT.P-SETI_WT.mock",5.2306542617201e-05,0.132090399306661,-1.43608271898077,"down-regulated"
"AT3G60310","SETI_ps.PE-SETI_ps.mock",0.0070996419698075,0.69779640835948,-1.00999807277805,"down-regulated"
"AT3G60330","SETI_e.PE-SETI_e.mock",0.00041942550150793,-0.5,2.95253435271421,"up-regulated"
"AT3G60330","SETI_p.PE-SETI_p.mock",0.000441108351285111,0.314180008844151,3.72982610010474,"up-regulated"
"AT3G60330","SETI_ps.PE-SETI_ps.mock",4.18540276606366e-05,-0.5,3.52517350547565,"up-regulated"
"AT3G60330","SETI_s.P-SETI_s.mock",6.34954519720713e-05,-0.5,3.83195341173758,"up-regulated"
"AT3G60330","SETI_s.PE-SETI_s.mock",4.40818743279183e-05,-0.5,3.9218085989575,"up-regulated"
"AT3G60330","SETI_WT.P-SETI_WT.mock",0.00405591442681995,0.226706171540995,3.06346286373071,"up-regulated"
"AT3G60330","SETI_WT.PE-SETI_WT.mock",0.00453832397102295,0.226706171540995,3.08285002096684,"up-regulated"
"AT3G60340","SETI_p.P-SETI_p.mock",0.00970804578939671,0.208912009678465,-1.20576584960857,"down-regulated"
"AT3G60340","SETI_p.PE-SETI_p.mock",0.00783670478574796,0.232777699452899,-1.04227644493068,"down-regulated"
"AT3G61080","SETI_e.P-SETI_e.mock",5.74059871414991e-05,0.191278838631782,-1.65395008183339,"down-regulated"
"AT3G61080","SETI_p.P-SETI_p.mock",0.00546921002510516,0.112233946718345,-1.48153402049749,"down-regulated"
"AT3G61080","SETI_p.PE-SETI_p.mock",0.00917519922827038,0.116380596903713,-1.59388176731708,"down-regulated"
"AT3G61420","SETI_p.PE-SETI_p.mock",0.00483523530489404,-0.335917156599317,-1.01424649091271,"down-regulated"
"AT3G61420","SETI_s.PE-SETI_s.mock",0.00251356797748717,-0.205642994513667,-0.905467769228333,"down-regulated"
"AT3G62190","SETI_e.P-SETI_e.mock",0.00606012489862519,-0.202365582595265,-0.096313502629684,"down-regulated"
"AT3G62190","SETI_e.PE-SETI_e.mock",0.00875363266706342,-0.22846272582033,0.12966589067717,"up-regulated"
"AT3G62370","SETI_e.PE-SETI_e.mock",0.00373966891220952,-0.110008383538847,0.25805591950245,"up-regulated"
"AT3G62720","SETI_s.E-SETI_s.mock",0.00201707484044843,-0.739437608734804,1.77370130466844,"up-regulated"
"AT3G62720","SETI_s.P-SETI_s.mock",0.000478331723847158,-0.805590947474776,2.85439157555709,"up-regulated"
"AT3G62720","SETI_s.PE-SETI_s.mock",0.00150557045959708,0.700543723558218,2.90402599773378,"up-regulated"
"AT3G62750","SETI_s.E-SETI_s.mock",0.00201707484044843,0.256527769767152,-1.70270271385754,"down-regulated"
"AT3G63330","SETI_s.PE-SETI_s.mock",0.00242203775615791,-0.951897520953846,0.854674185079253,"up-regulated"
"AT3G63400","SETI_WT.PE-SETI_WT.mock",0.00410548646979525,-0.288698920414658,0.888910595507725,"up-regulated"
"AT3G63440","SETI_e.PE-SETI_e.mock",0.00638597480805609,0.360601913172887,1.46467725643531,"up-regulated"
"AT3G63440","SETI_s.P-SETI_s.mock",0.00628254511517474,0.441747901883835,1.87155779947682,"up-regulated"
"AT3G63440","SETI_s.PE-SETI_s.mock",0.00365424708949277,0.436575942255425,1.45687766365896,"up-regulated"
"AT3G63445","SETI_p.P-SETI_p.mock",0.000490845882591492,0.810437606704598,-1.95994132718915,"down-regulated"
"AT3G63445","SETI_s.P-SETI_s.mock",0.0037704920989897,-0.558286619655894,-2.34579520359364,"down-regulated"
"AT4G00020","SETI_e.P-SETI_e.mock",0.000232028030314175,0.813019755035573,-1.17168995865276,"down-regulated"
"AT4G00060","SETI_p.P-SETI_p.mock",8.08887627320288e-05,0.388446661788941,-0.191887686183366,"down-regulated"
"AT4G00060","SETI_p.PE-SETI_p.mock",0.00343868088393386,0.158962216340302,0.124944677445235,"up-regulated"
"AT4G00500","SETI_e.PE-SETI_e.mock",0.0017464028844221,-0.661620184003612,2.44708137464507,"up-regulated"
"AT4G01130","SETI_e.P-SETI_e.mock",0.000450163429570902,0.99585366917128,-7.97471573614783,"down-regulated"
"AT4G01130","SETI_e.PE-SETI_e.mock",0.0014175568702809,0.531377181639109,-6.20804685266532,"down-regulated"
"AT4G01130","SETI_p.P-SETI_p.mock",8.57242128551072e-06,-0.816399079331415,-7.06991403840242,"down-regulated"
"AT4G01130","SETI_p.PE-SETI_p.mock",0.000242892307668031,0.397778869891523,-6.00914908434686,"down-regulated"
"AT4G01130","SETI_s.P-SETI_s.mock",0.00488131389921897,-0.743550258327558,-6.39926232951521,"down-regulated"
"AT4G01500","SETI_WT.P-SETI_WT.mock",0.00609052331326448,-1,-3.25407212149985,"down-regulated"
"AT4G01500","SETI_WT.PE-SETI_WT.mock",0.00239324582000481,-1,-2.36762991664912,"down-regulated"
"AT4G01915","SETI_ps.P-SETI_ps.mock",0.00549281194386308,0.542680772495194,-2.83067822561459,"down-regulated"
"AT4G02195","SETI_p.PE-SETI_p.mock",0.00797042418472243,0.149964095584764,1.88736561420553,"up-regulated"
"AT4G02500","SETI_ps.P-SETI_ps.mock",0.00511008425512389,0.134090321799256,-0.390640206310348,"down-regulated"
"AT4G02550","SETI_p.P-SETI_p.mock",8.17173447321677e-05,0.108094548074413,2.27103847115557,"up-regulated"
