"target","contrast","adj.pval","deltaPS","log2FC","up.down"
"AT3G11500_P1","SETI_e.P-SETI_e.mock",0.00348686252059028,-0.507322778491314,-5.95490797811462,"down-regulated"
"AT3G11500_P2","SETI_e.P-SETI_e.mock",0.00348686252059028,0.507322778491314,-0.702580757104703,"down-regulated"
"AT3G11620_c1","SETI_e.P-SETI_e.mock",0.00840451690852073,0.659495319354079,3.47182805487331,"up-regulated"
"AT3G11620.2","SETI_s.P-SETI_s.mock",0.00252852322539498,-0.790157908410625,-7.17417736842283,"down-regulated"
"AT3G12520_P1","SETI_e.P-SETI_e.mock",0.00987143106593205,-0.562087423493705,-5.35717109185592,"down-regulated"
"AT3G12520_P1","SETI_e.PE-SETI_e.mock",1.47572420499185e-05,-1,-6.73140863914422,"down-regulated"
"AT3G12520_P1","SETI_p.P-SETI_p.mock",1.08664429964701e-05,-1,-7.36752642546194,"down-regulated"
"AT3G12520_P1","SETI_p.PE-SETI_p.mock",3.2585668076573e-05,-1,-7.34767346679011,"down-regulated"
"AT3G12520_P1","SETI_ps.P-SETI_ps.mock",0.0018259084682379,-0.766358470467374,-5.88213840855878,"down-regulated"
"AT3G12520.2","SETI_e.P-SETI_e.mock",0.00987143106593205,0.562087423493705,2.75538573808699,"up-regulated"
"AT3G12520.2","SETI_e.PE-SETI_e.mock",1.47572420499185e-05,1,4.6594379210079,"up-regulated"
"AT3G12520.2","SETI_p.P-SETI_p.mock",1.08664429964701e-05,1,4.21598411358882,"up-regulated"
"AT3G12520.2","SETI_p.PE-SETI_p.mock",3.2585668076573e-05,1,3.87652137593058,"up-regulated"
"AT3G12520.2","SETI_ps.P-SETI_ps.mock",0.0018259084682379,0.766358470467374,3.44796194496643,"up-regulated"
"AT3G12550_P1","SETI_WT.PE-SETI_WT.mock",0.00615419770979324,-0.362667820041884,-6.74589843196139,"down-regulated"
"AT3G12915_JS1","SETI_WT.E-SETI_WT.mock",0.00203298816074318,0.885301957180239,5.70969621003896,"up-regulated"
"AT3G12915_JS1","SETI_WT.P-SETI_WT.mock",0.00149139946154832,1,5.31832453263391,"up-regulated"
"AT3G12915_JS3","SETI_WT.E-SETI_WT.mock",0.000778583246885052,-0.956281116486426,-7.10645317017253,"down-regulated"
"AT3G12915_JS3","SETI_WT.P-SETI_WT.mock",0.00523353613004794,-0.956281116486426,-6.99923837638086,"down-regulated"
"AT3G13000_ID1","SETI_p.P-SETI_p.mock",0.000469735291917591,-0.76216896558376,-7.33443240809656,"down-regulated"
"AT3G13000_ID1","SETI_ps.PE-SETI_ps.mock",4.61238329501008e-05,-0.951217224720193,-7.35705486985844,"down-regulated"
"AT3G13000_P3","SETI_e.P-SETI_e.mock",0.0068073356086772,0.458556020454847,4.10141695516318,"up-regulated"
"AT3G13000_P3","SETI_e.PE-SETI_e.mock",0.00494296342051585,0.319290997902982,4.3198725370237,"up-regulated"
"AT3G13030_P1","SETI_e.PE-SETI_e.mock",0.00354970662435421,-0.589929421127019,-6.22802346887337,"down-regulated"
"AT3G13030_P1","SETI_ps.P-SETI_ps.mock",0.00889508491102618,-0.671506705163904,-5.39737523371312,"down-regulated"
"AT3G13060_P2","SETI_s.PE-SETI_s.mock",0.00420581812348256,0.235658997755547,0.246987381910143,"up-regulated"
"AT3G13060_P3","SETI_p.PE-SETI_p.mock",0.00339061087588612,-0.249994954875076,-6.68150587621777,"down-regulated"
"AT3G13060_P3","SETI_s.P-SETI_s.mock",0.000323793213963603,-0.174468927061025,-7.55899059071417,"down-regulated"
"AT3G13060_P3","SETI_s.PE-SETI_s.mock",0.000427272931915566,-0.174468927061025,-7.60039859582186,"down-regulated"
"AT3G13235_P2","SETI_ps.PE-SETI_ps.mock",0.00657744041336874,-0.148143555715032,-7.04975719982852,"down-regulated"
"AT3G13430_c1","SETI_p.PE-SETI_p.mock",0.00335426530059925,0.133348188903281,7.88870537680114,"up-regulated"
"AT3G13784_P4","SETI_s.PE-SETI_s.mock",0.00852197112744335,0.958049618725392,5.45031391593783,"up-regulated"
"AT3G13784_P4","SETI_WT.P-SETI_WT.mock",0.00649747477354696,1,5.55159930634668,"up-regulated"
"AT3G14470_P1","SETI_e.PE-SETI_e.mock",0.0092299637743273,-0.537031790519276,1.47370990725091,"up-regulated"
"AT3G14470_P1","SETI_p.PE-SETI_p.mock",0.00731107842635307,-0.55178425372248,1.41620383418484,"up-regulated"
"AT3G14470_P2","SETI_e.PE-SETI_e.mock",0.0092299637743273,0.537031790519276,9.07041461663001,"up-regulated"
"AT3G14470_P2","SETI_p.PE-SETI_p.mock",0.00731107842635307,0.55178425372248,9.24200985258669,"up-regulated"
"AT3G14590_P2","SETI_WT.E-SETI_WT.mock",0.00792500962110624,-0.751953418732593,-5.16574889071286,"down-regulated"
"AT3G15160_ID6","SETI_WT.E-SETI_WT.mock",0.00376268424476545,-0.133190472854085,-5.5162318120966,"down-regulated"
"AT3G15354_P1","SETI_e.PE-SETI_e.mock",0.00404581442032414,0.213487447337316,1.93113323533666,"up-regulated"
"AT3G15354_P1","SETI_p.P-SETI_p.mock",0.00998501920406192,0.119278787012339,1.37288351395461,"up-regulated"
"AT3G15354_P1","SETI_p.PE-SETI_p.mock",0.00678141286779538,0.298531365481525,1.62918237651732,"up-regulated"
"AT3G15520_P4","SETI_ps.PE-SETI_ps.mock",0.000233145592124858,0.112526971287738,5.38252019748229,"up-regulated"
"AT3G15520_P4","SETI_s.P-SETI_s.mock",0.00149031005075862,0.100470384060264,4.74901023046812,"up-regulated"
"AT3G15880_ID1","SETI_ps.P-SETI_ps.mock",0.00103688415114663,-0.283714018505618,-0.649100755909146,"down-regulated"
"AT3G16030_P2","SETI_ps.PE-SETI_ps.mock",0.000547885506972824,-0.80280492093217,-5.52629856786345,"down-regulated"
"AT3G16030_P6","SETI_ps.PE-SETI_ps.mock",0.00234584897426179,0.497543755252471,6.14857352874361,"up-regulated"
"AT3G16030_P6","SETI_WT.E-SETI_WT.mock",0.00506283725421883,0.526151819685327,6.664724585957,"up-regulated"
"AT3G16230_c1","SETI_p.P-SETI_p.mock",0.00111743793958043,-0.432508094623101,-7.05714540093973,"down-regulated"
"AT3G16260_P3","SETI_e.PE-SETI_e.mock",0.00428814888790654,0.266931663786486,1.8912774148959,"up-regulated"
"AT3G16340_P1","SETI_WT.E-SETI_WT.mock",0.00663832322800405,0.501085847346159,4.64530630401322,"up-regulated"
"AT3G16340_P1","SETI_WT.PE-SETI_WT.mock",0.00494778461311927,0.460907958264143,5.45490462799722,"up-regulated"
"AT3G16340_P2","SETI_WT.P-SETI_WT.mock",0.000338679873056819,-0.501085847346159,-3.7386669120123,"down-regulated"
"AT3G16340_P2","SETI_WT.PE-SETI_WT.mock",0.00154318144983429,-0.501085847346159,-3.81065253269736,"down-regulated"
"AT3G16890_P1","SETI_s.E-SETI_s.mock",0.0060145513168417,-0.668501761814865,-4.15516133796532,"down-regulated"
"AT3G16890_P2","SETI_s.E-SETI_s.mock",0.0060145513168417,0.668501761814865,3.71347520803927,"up-regulated"
"AT3G17100_P1","SETI_s.P-SETI_s.mock",0.00648677542479763,0.244015606133632,1.20604847967712,"up-regulated"
"AT3G17100_P2","SETI_s.P-SETI_s.mock",0.00648677542479763,-0.244015606133632,-0.703603405184116,"down-regulated"
"AT3G18500_P3","SETI_s.E-SETI_s.mock",3.45561868833591e-05,0.111894032933108,6.66213621646672,"up-regulated"
"AT3G19510_P2","SETI_e.P-SETI_e.mock",0.0051140217465322,-0.172681269753424,-4.69051703038275,"down-regulated"
"AT3G19570_P2","SETI_e.P-SETI_e.mock",4.48414160574674e-06,-0.840684207951416,-6.37745251897343,"down-regulated"
"AT3G19570_P4","SETI_e.P-SETI_e.mock",4.48414160574674e-06,0.840684207951416,2.77275809797979,"up-regulated"
"AT3G19780_P2","SETI_e.PE-SETI_e.mock",0.00124264158598037,0.60018421237242,7.35655579476089,"up-regulated"
"AT3G19850_P1","SETI_ps.P-SETI_ps.mock",0.00906091919631388,-0.363131854314812,-6.13259792444646,"down-regulated"
"AT3G19850_P1","SETI_s.P-SETI_s.mock",0.00177052027503229,-0.612380375948841,-7.22582896459346,"down-regulated"
"AT3G19860_P1","SETI_ps.PE-SETI_ps.mock",0.00931196972597163,0.158255021133279,-0.323894654533869,"down-regulated"
"AT3G20280_P3","SETI_p.PE-SETI_p.mock",0.00240724318342068,-0.676666550106369,-5.90945977756826,"down-regulated"
"AT3G20320_P2","SETI_e.P-SETI_e.mock",0.00214076940001946,-0.108695706453726,-6.04146098899733,"down-regulated"
"AT3G20410_c1","SETI_WT.PE-SETI_WT.mock",0.00883261411783358,0.236920451513187,5.70237559811838,"up-regulated"
"AT3G20410_P1","SETI_p.P-SETI_p.mock",0.00428926616875615,-0.325685795841364,1.89029246626494,"up-regulated"
"AT3G20410_P1","SETI_p.PE-SETI_p.mock",0.00808934498876613,-0.270776114994678,2.14704519144397,"up-regulated"
"AT3G20490_JS2","SETI_ps.PE-SETI_ps.mock",0.00720376717213642,0.472144404460422,5.37158290266383,"up-regulated"
"AT3G20490_P1","SETI_ps.PE-SETI_ps.mock",0.00720376717213642,-0.472144404460422,0.0166169953888156,"up-regulated"
"AT3G21430_P3","SETI_e.P-SETI_e.mock",0.00987143106593205,-0.499523580489694,-3.74396617278855,"down-regulated"
"AT3G22150_c1","SETI_s.P-SETI_s.mock",4.04297428560106e-06,1,4.50516174147977,"up-regulated"
"AT3G22150_c1","SETI_WT.PE-SETI_WT.mock",0.00135381472250032,0.157146274542172,5.00664142780917,"up-regulated"
"AT3G22260_P3","SETI_ps.P-SETI_ps.mock",0.00680557212393717,0.133377336794662,7.95706423125261,"up-regulated"
"AT3G22260_P5","SETI_ps.P-SETI_ps.mock",0.00630177064139258,0.149418812835707,7.97703175387001,"up-regulated"
"AT3G22260_P5","SETI_ps.PE-SETI_ps.mock",0.00258432768224317,0.158731172501935,8.11154868417989,"up-regulated"
"AT3G22260_s1","SETI_ps.P-SETI_ps.mock",0.00127169944113721,-0.122910485719713,-3.07583804946626,"down-regulated"
"AT3G22260_s1","SETI_ps.PE-SETI_ps.mock",0.00151430878232815,-0.122910485719713,-3.07955690049758,"down-regulated"
"AT3G22260_s1","SETI_WT.E-SETI_WT.mock",0.00203298816074318,-0.168528225972905,-3.99925908970319,"down-regulated"
"AT3G22260_s1","SETI_WT.P-SETI_WT.mock",6.74646711112052e-05,-0.168528225972905,-3.89204429591152,"down-regulated"
"AT3G22260_s1","SETI_WT.PE-SETI_WT.mock",0.000296909549168561,-0.168528225972905,-3.96402991659658,"down-regulated"
"AT3G22260_s2","SETI_ps.P-SETI_ps.mock",1.19796850089432e-05,-0.141185753291315,-4.12738045041711,"down-regulated"
"AT3G22260_s2","SETI_ps.PE-SETI_ps.mock",1.06347597141029e-05,-0.141185753291315,-4.13109930144843,"down-regulated"
"AT3G22550_ID2","SETI_ps.PE-SETI_ps.mock",0.00125898492716034,0.968410406394161,1.50838560308607,"up-regulated"
"AT3G22550_P1","SETI_ps.PE-SETI_ps.mock",0.00125898492716034,-0.968410406394161,-8.06940321758334,"down-regulated"
"AT3G22690_P2","SETI_e.PE-SETI_e.mock",0.00128940762305187,-0.834817115414524,-4.32794779044161,"down-regulated"
"AT3G22690_P2","SETI_p.PE-SETI_p.mock",0.00954694159373431,-1,-5.1905979897073,"down-regulated"
"AT3G22690_P2","SETI_ps.P-SETI_ps.mock",0.00121207469753517,-1,-5.30194467883104,"down-regulated"
"AT3G22690_P3","SETI_e.PE-SETI_e.mock",0.00128940762305187,0.834817115414524,4.24009892015616,"up-regulated"
"AT3G22690_P3","SETI_p.PE-SETI_p.mock",0.00954694159373431,1,2.44942056939897,"up-regulated"
"AT3G22690_P3","SETI_ps.P-SETI_ps.mock",0.00121207469753517,1,3.58723619009484,"up-regulated"
"AT3G22760_ID3","SETI_ps.P-SETI_ps.mock",0.00627440523755299,0.709612648781649,2.49399834203518,"up-regulated"
"AT3G22760_ID3","SETI_ps.PE-SETI_ps.mock",0.000782095865138452,1,2.56063888752601,"up-regulated"
"AT3G22760.1","SETI_ps.P-SETI_ps.mock",0.00627440523755299,-0.709612648781649,-5.47225317333519,"down-regulated"
"AT3G22760.1","SETI_ps.PE-SETI_ps.mock",0.000782095865138452,-1,-6.61540069660705,"down-regulated"
"AT3G22810_c1","SETI_s.E-SETI_s.mock",1.04528049428908e-06,1,4.63663294231255,"up-regulated"
"AT3G22810_P1","SETI_s.E-SETI_s.mock",1.04528049428908e-06,-1,-6.3003815110301,"down-regulated"
"AT3G23010_c1","SETI_ps.PE-SETI_ps.mock",0.00863794044656651,-0.254992938157737,-4.8820739907822,"down-regulated"
"AT3G23010_P1","SETI_ps.PE-SETI_ps.mock",0.00863794044656651,0.254992938157737,0.629321245335513,"up-regulated"
"AT3G23340_P1","SETI_e.P-SETI_e.mock",0.00134877235408491,-0.829672707508156,-7.00189867324435,"down-regulated"
"AT3G23340_P1","SETI_ps.P-SETI_ps.mock",0.0081012789311347,-0.830087556839297,-6.6272367269381,"down-regulated"
"AT3G23340_P1","SETI_s.P-SETI_s.mock",7.82997516904577e-05,-0.963230482595311,-6.63805554147986,"down-regulated"
"AT3G23340_P1","SETI_s.PE-SETI_s.mock",0.00185580901354057,-0.661814404643986,-5.62545982811976,"down-regulated"
"AT3G23340_P2","SETI_s.P-SETI_s.mock",0.00113239624344335,1,2.51050780802007,"up-regulated"
"AT3G23340_P2","SETI_s.PE-SETI_s.mock",0.00737398921900615,0.698583922048675,2.26812637134669,"up-regulated"
"AT3G23430_c2","SETI_e.P-SETI_e.mock",0.00275448501141295,1,5.38820818166125,"up-regulated"
"AT3G24630_P2","SETI_ps.PE-SETI_ps.mock",0.00118970229924886,0.896526478910159,6.05353289462233,"up-regulated"
"AT3G24630_s1","SETI_ps.PE-SETI_ps.mock",0.00118970229924886,-0.896526478910159,-5.149149321996,"down-regulated"
"AT3G24740_P2","SETI_ps.P-SETI_ps.mock",0.000420153433549625,0.308773918945344,7.23157789906592,"up-regulated"
"AT3G25290_P1","SETI_WT.E-SETI_WT.mock",0.000593983886975096,0.941262930713701,3.4027633038482,"up-regulated"
"AT3G25290.2","SETI_WT.E-SETI_WT.mock",0.000593983886975096,-0.941262930713701,-4.10492721829304,"down-regulated"
"AT3G25840_c3","SETI_WT.E-SETI_WT.mock",0.00935482825241375,-0.146759050544394,-5.09956616191981,"down-regulated"
"AT3G25840_c3","SETI_WT.PE-SETI_WT.mock",0.00269307237677787,-0.146759050544394,-5.0643369888132,"down-regulated"
"AT3G26020_P5","SETI_ps.PE-SETI_ps.mock",0.0027555800290582,0.369032516383877,4.26396485482576,"up-regulated"
"AT3G26085.3","SETI_e.PE-SETI_e.mock",0.000609656530310655,-0.288543875620271,-7.11409689716612,"down-regulated"
"AT3G26100_P2","SETI_e.E-SETI_e.mock",1.66983837551381e-05,0.184955094603441,7.78825155550453,"up-regulated"
"AT3G26850_c1","SETI_ps.PE-SETI_ps.mock",0.000121942304049816,0.488182233009841,6.05460852437404,"up-regulated"
"AT3G26850_c1","SETI_s.E-SETI_s.mock",0.00146697179228612,-0.461526623625316,-5.65340955880991,"down-regulated"
"AT3G26850_c1","SETI_s.PE-SETI_s.mock",0.000134489153140914,-0.461526623625316,-5.47518016896101,"down-regulated"
"AT3G26850_P1","SETI_ps.PE-SETI_ps.mock",0.000121942304049816,-0.488182233009841,-0.737879577160429,"down-regulated"
"AT3G26850_P1","SETI_s.E-SETI_s.mock",0.00146697179228612,0.461526623625316,0.465170483019422,"up-regulated"
"AT3G26850_P1","SETI_s.PE-SETI_s.mock",0.000134489153140914,0.461526623625316,1.30276796141003,"up-regulated"
"AT3G26900.2","SETI_ps.P-SETI_ps.mock",0.00156870613879104,-0.172720422750177,-7.56583807661822,"down-regulated"
"AT3G27110_P2","SETI_e.P-SETI_e.mock",6.61161679677407e-05,-0.131016860972584,-6.40651438250419,"down-regulated"
"AT3G27190_ID3","SETI_WT.PE-SETI_WT.mock",0.00151371999018868,0.482793962301503,4.9427150162802,"up-regulated"
"AT3G27190_P1","SETI_WT.PE-SETI_WT.mock",0.000118353634137851,-0.624703862988604,-2.21061303568372,"down-regulated"
"AT3G27320_s1","SETI_p.P-SETI_p.mock",0.00284221253963059,-0.152579057289913,-4.90602850764057,"down-regulated"
"AT3G28070_P1","SETI_s.P-SETI_s.mock",0.00112171365368419,-0.767416609328718,-8.3298351632685,"down-regulated"
"AT3G28100_ID7","SETI_WT.P-SETI_WT.mock",0.00754271198316211,-0.226798397525393,-5.71138564189718,"down-regulated"
"AT3G28130_c1","SETI_p.P-SETI_p.mock",0.00116301029192777,0.272478027275704,3.00887301343569,"up-regulated"
"AT3G28430_s3","SETI_s.PE-SETI_s.mock",4.95067763689714e-05,-0.241144667628374,-6.48020678635759,"down-regulated"
"AT3G28690_c1","SETI_s.PE-SETI_s.mock",0.00375426662848481,-0.117480540637781,-4.79019151873493,"down-regulated"
"AT3G29390.1","SETI_WT.P-SETI_WT.mock",0.00610422922599275,0.332271915172568,7.54685618341716,"up-regulated"
"AT3G43700_P1","SETI_s.P-SETI_s.mock",0.00928607533038589,0.241633887952619,1.31467795986421,"up-regulated"
"AT3G43920_P3","SETI_e.E-SETI_e.mock",0.00144228267778282,-1,-6.73797011699927,"down-regulated"
"AT3G44150_c1","SETI_e.P-SETI_e.mock",0.00158748836525086,0.197828633090449,5.08042180972089,"up-regulated"
"AT3G44150_c1","SETI_e.PE-SETI_e.mock",2.29273935136691e-07,0.448338940768256,7.11770930607099,"up-regulated"
"AT3G44150_c1","SETI_p.P-SETI_p.mock",4.53193266083716e-06,0.424520724588221,6.71756147121813,"up-regulated"
"AT3G44150_c1","SETI_p.PE-SETI_p.mock",3.37157803221176e-06,0.411782155356588,6.79127096412659,"up-regulated"
"AT3G44150_c1","SETI_ps.P-SETI_ps.mock",0.000126692616976509,0.478230391563568,5.96317902103247,"up-regulated"
"AT3G44150_c1","SETI_ps.PE-SETI_ps.mock",1.06347597141029e-05,0.561292991165013,6.59719929477517,"up-regulated"
"AT3G44150_c1","SETI_s.E-SETI_s.mock",0.00241471767771983,0.298514317649564,5.76690063117432,"up-regulated"
"AT3G44150_c1","SETI_s.P-SETI_s.mock",3.53142849059549e-06,0.613860960737145,6.91812496284653,"up-regulated"
"AT3G44150_c1","SETI_s.PE-SETI_s.mock",4.65487569740468e-06,0.598446323934456,6.71953602436581,"up-regulated"
"AT3G44150_c1","SETI_WT.E-SETI_WT.mock",1.06918027863446e-05,0.50090302218903,7.56241977444445,"up-regulated"
"AT3G44150_c1","SETI_WT.P-SETI_WT.mock",6.12674325752504e-06,0.532984716931472,7.0779166897307,"up-regulated"
"AT3G44150_c1","SETI_WT.PE-SETI_WT.mock",3.2414583225833e-05,0.500403908882855,6.74273420610028,"up-regulated"
"AT3G44150.1","SETI_e.P-SETI_e.mock",0.00238597524738753,-0.21013355483211,-1.16946365323187,"down-regulated"
"AT3G44150.1","SETI_e.PE-SETI_e.mock",5.77953886315081e-07,-0.496779716038604,-1.19829484003592,"down-regulated"
"AT3G44150.1","SETI_p.P-SETI_p.mock",0.000416965911611135,-0.424520724588221,-0.666549377639167,"down-regulated"
"AT3G44150.1","SETI_p.PE-SETI_p.mock",0.000382794262149065,-0.411782155356588,-0.637001847353055,"down-regulated"
"AT3G44150.1","SETI_ps.P-SETI_ps.mock",0.000355029372542289,-0.497793527340327,-0.747034908659852,"down-regulated"
"AT3G44150.1","SETI_ps.PE-SETI_ps.mock",0.000584899846248757,-0.561292991165013,-0.564517933676628,"down-regulated"
"AT3G44150.1","SETI_s.E-SETI_s.mock",0.00584914951679377,-0.33964264642046,0.276652667083784,"up-regulated"
"AT3G44150.1","SETI_s.P-SETI_s.mock",7.67253573255171e-06,-0.661342261615704,-0.750899390193279,"down-regulated"
"AT3G44150.1","SETI_s.PE-SETI_s.mock",0.000302039291744497,-0.598446323934456,-0.637374739142302,"down-regulated"
"AT3G44150.1","SETI_WT.E-SETI_WT.mock",0.00030423951103088,-0.511190102629096,0.387937686661631,"up-regulated"
"AT3G44150.1","SETI_WT.P-SETI_WT.mock",0.000733696447296161,-0.528517576389636,-0.379688382977602,"down-regulated"
"AT3G44150.1","SETI_WT.PE-SETI_WT.mock",0.000103676800247004,-0.520857086437427,-0.357060600025656,"down-regulated"
"AT3G44630_s1","SETI_e.P-SETI_e.mock",0.00864043446089105,0.139836625766027,9.6835584996761,"up-regulated"
"AT3G44690_P1","SETI_ps.E-SETI_ps.mock",0.00172423584472178,1,5.50956137873715,"up-regulated"
"AT3G44690_P1","SETI_ps.P-SETI_ps.mock",7.35841491230697e-05,1,6.34228967502049,"up-regulated"
"AT3G44690_P1","SETI_s.P-SETI_s.mock",0.000323793213963603,1,5.60784936145742,"up-regulated"
"AT3G44690_P2","SETI_ps.E-SETI_ps.mock",0.00172423584472178,-1,-5.65827499812179,"down-regulated"
"AT3G44690_P2","SETI_ps.P-SETI_ps.mock",7.35841491230697e-05,-1,-5.25855052412701,"down-regulated"
"AT3G44690_P2","SETI_s.P-SETI_s.mock",0.000323793213963603,-1,-5.22266702730315,"down-regulated"
"AT3G45638_ID1","SETI_p.E-SETI_p.mock",0.00920275352107576,0.938875093721372,5.29025446826756,"up-regulated"
"AT3G45638_ID1","SETI_p.P-SETI_p.mock",0.000236188316462035,1,5.57119780354425,"up-regulated"
"AT3G45638_ID1","SETI_p.PE-SETI_p.mock",0.000416573063799468,1,5.4204202707881,"up-regulated"
"AT3G45638.1","SETI_p.E-SETI_p.mock",0.00920275352107576,-0.938875093721372,-2.29008621107674,"down-regulated"
"AT3G45638.1","SETI_p.P-SETI_p.mock",0.000236188316462035,-1,-3.15501096067895,"down-regulated"
"AT3G45638.1","SETI_p.PE-SETI_p.mock",0.000416573063799468,-1,-3.13515800200712,"down-regulated"
"AT3G45850_c1","SETI_p.P-SETI_p.mock",0.00583320261012153,0.777132129140415,3.39646339820264,"up-regulated"
"AT3G45850_c1","SETI_p.PE-SETI_p.mock",0.00575510876284331,0.561372453855387,3.59161065386484,"up-regulated"
"AT3G45850_c1","SETI_ps.PE-SETI_ps.mock",0.00555924237968101,0.480466665821104,3.80727394877507,"up-regulated"
"AT3G45860_ID2","SETI_s.PE-SETI_s.mock",0.0081784314171197,-0.276723690913286,-8.06306880982205,"down-regulated"
"AT3G46530_JC2","SETI_e.P-SETI_e.mock",0.00629831967243908,-0.363206332809975,-3.93545475085038,"down-regulated"
"AT3G46640.2","SETI_e.P-SETI_e.mock",0.00913801960938857,0.174993280578334,2.33576345963815,"up-regulated"
"AT3G47010_P1","SETI_e.PE-SETI_e.mock",0.00154522720806557,-0.789755696095022,-5.33677412064127,"down-regulated"
"AT3G47010.2","SETI_e.PE-SETI_e.mock",0.00154522720806557,0.789755696095021,3.52088890320377,"up-regulated"
"AT3G47290_P1","SETI_s.PE-SETI_s.mock",0.00738972478829184,0.289641706583019,-0.188558880474424,"down-regulated"
"AT3G47290_P2","SETI_s.PE-SETI_s.mock",0.00738972478829184,-0.289641706583019,-7.27646227579632,"down-regulated"
"AT3G47350_ID2","SETI_ps.P-SETI_ps.mock",0.00889508491102618,0.187177505798234,0.488822770084754,"up-regulated"
"AT3G47350_s4","SETI_ps.E-SETI_ps.mock",0.00568968951288925,-0.184587718503705,-6.50406308210393,"down-regulated"
"AT3G47350_s4","SETI_ps.P-SETI_ps.mock",0.00251645608663823,-0.184587718503705,-6.10433860810915,"down-regulated"
"AT3G47350_s4","SETI_ps.PE-SETI_ps.mock",0.00361875757500365,-0.184587718503705,-6.10805745914047,"down-regulated"
"AT3G47390_s1","SETI_ps.P-SETI_ps.mock",0.00430032514373475,-0.30541552112437,-6.3068840620747,"down-regulated"
"AT3G47390_s1","SETI_WT.E-SETI_WT.mock",0.00116036380471824,0.294922148965754,6.55578906460049,"up-regulated"
"AT3G47390_s3","SETI_WT.E-SETI_WT.mock",0.00964744596625178,0.171218499596566,5.90386155157284,"up-regulated"
"AT3G47450_ID9","SETI_s.P-SETI_s.mock",0.00451977883715267,0.397130110075349,2.21540442895257,"up-regulated"
"AT3G47500_c2","SETI_WT.P-SETI_WT.mock",0.0088488636028207,-0.375185345192432,-7.58947825433444,"down-regulated"
"AT3G47750_JS2","SETI_e.P-SETI_e.mock",0.00175658725863249,-1,-5.78292015359397,"down-regulated"
"AT3G47940_ID3","SETI_e.P-SETI_e.mock",0.00913801960938857,-0.171105976500123,-3.10817940976336,"down-regulated"
"AT3G47940_ID3","SETI_WT.E-SETI_WT.mock",0.0050648271768455,-0.184386092701547,-3.89210780311814,"down-regulated"
"AT3G47940_ID3","SETI_WT.P-SETI_WT.mock",0.00847889370464359,-0.173428081295742,-3.44532023596752,"down-regulated"
"AT3G47940_P1","SETI_e.P-SETI_e.mock",0.00913801960938857,0.171105976500123,1.14453306893397,"up-regulated"
"AT3G47940_P1","SETI_WT.E-SETI_WT.mock",0.0050648271768455,0.184386092701547,0.660373771416539,"up-regulated"
"AT3G47940_P1","SETI_WT.P-SETI_WT.mock",0.00847889370464359,0.173428081295742,0.83865299384069,"up-regulated"
"AT3G48425_JC1","SETI_e.PE-SETI_e.mock",0.00795424963250242,0.341285323011256,2.37185513840957,"up-regulated"
"AT3G48425_P1","SETI_e.PE-SETI_e.mock",0.00795424963250242,-0.341285323011256,-2.85119795440322,"down-regulated"
"AT3G50430_ID17","SETI_ps.P-SETI_ps.mock",0.000403476798105199,0.544606864319267,5.00998098021136,"up-regulated"
"AT3G50430_ID19","SETI_WT.P-SETI_WT.mock",0.00944910001403799,0.498856328264477,4.11455323144102,"up-regulated"
"AT3G50790_JS1","SETI_p.PE-SETI_p.mock",0.00412643479848036,-0.520058996406064,-8.06425536635575,"down-regulated"
"AT3G51150_P2","SETI_e.PE-SETI_e.mock",6.30918358956003e-05,-0.692537690166468,-7.80065915064797,"down-regulated"
"AT3G51150_P2","SETI_p.P-SETI_p.mock",0.00599929299245264,-0.356586227161421,-7.01829048607679,"down-regulated"
"AT3G51150_P2","SETI_ps.P-SETI_ps.mock",0.000403476798105199,-0.616715638297277,-7.56877415770027,"down-regulated"
"AT3G51150_P2","SETI_ps.PE-SETI_ps.mock",0.000535440010539863,-0.616715638297277,-7.57249300873159,"down-regulated"
"AT3G51150_P2","SETI_s.P-SETI_s.mock",3.88931788939066e-05,-0.762312500644268,-7.95197140250882,"down-regulated"
"AT3G51150_P2","SETI_WT.P-SETI_WT.mock",8.84489455335526e-05,-0.808685537365753,-8.00986640035632,"down-regulated"
"AT3G51150_P2","SETI_WT.PE-SETI_WT.mock",2.00008036934404e-05,-0.808685537365753,-8.08185202104137,"down-regulated"
"AT3G51470_P1","SETI_WT.E-SETI_WT.mock",0.00470424615914115,-0.317778153237598,-0.40027132977878,"down-regulated"
"AT3G51470_P2","SETI_WT.E-SETI_WT.mock",0.00470424615914115,0.317778153237598,4.47153684444686,"up-regulated"
"AT3G51800_c1","SETI_s.E-SETI_s.mock",0.00717798727026853,-0.201940942653257,-3.64837468348988,"down-regulated"
"AT3G51800_P1","SETI_s.E-SETI_s.mock",0.00717798727026853,0.201940942653257,0.539969566321248,"up-regulated"
"AT3G51950_P1","SETI_e.P-SETI_e.mock",0.00952634240461679,-0.612534268240352,-9.71016853124928,"down-regulated"
"AT3G52340_P2","SETI_p.E-SETI_p.mock",0.000338518118639555,0.664858595517103,6.7891552095147,"up-regulated"
"AT3G52660_P1","SETI_s.E-SETI_s.mock",0.00931976212700048,0.293842927019195,0.702993786097112,"up-regulated"
"AT3G52660_P3","SETI_s.E-SETI_s.mock",0.000403871094734961,-0.28435117078945,-5.31541171396124,"down-regulated"
"AT3G52660_P3","SETI_s.P-SETI_s.mock",0.00626370169359042,-0.230504909564106,-2.88285501641573,"down-regulated"
